Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
39312,CA-2015-TB21625140-42150,2015/5/26,2015/5/26,Same Day,TB-216251406,Trudy Brown,Consumer,10009,New York City,New York,United States,Eastern US,USCA,FUR-FU-4017,Furniture,Furnishings,Eldon 200 Class Desk Accessories,$18.84,3,0,$6.03,6.91,Critical
40590,US-2015-TB21625140-42326,2015/11/18,2015/11/22,Second Class,TB-216251406,Trudy Brown,Consumer,21740,Hagerstown,Maryland,United States,Eastern US,USCA,OFF-BI-3118,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$43.80,6,0,$20.59,4.75,Medium
36111,CA-2014-TB21625140-41768,2014/5/9,2014/5/11,First Class,TB-216251404,Trudy Brown,Consumer,90004,Los Angeles,California,United States,Western US,USCA,OFF-PA-6473,Office Supplies,Paper,Xerox 1920,$17.94,3,0,$8.07,3.42,High
35677,CA-2013-TB21625140-41572,2013/10/25,2013/10/30,Standard Class,TB-216251404,Trudy Brown,Consumer,94110,San Francisco,California,United States,Western US,USCA,OFF-AR-3524,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,$60.45,3,0,$16.32,2.59,Medium
33433,CA-2013-TB21625140-41639,2013/12/31,2014/1/5,Standard Class,TB-216251402,Trudy Brown,Consumer,75051,Grand Prairie,Texas,United States,Central US,USCA,FUR-FU-4054,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$14.76,5,0.6,-$11.44,2.01,Medium
39683,CA-2013-TB21625140-41422,2013/5/28,2013/6/3,Standard Class,TB-216251406,Trudy Brown,Consumer,06040,Manchester,Connecticut,United States,Eastern US,USCA,OFF-ST-2922,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$16.24,1,0,$2.44,1.69,Low
39311,CA-2015-TB21625140-42150,2015/5/26,2015/5/26,Same Day,TB-216251406,Trudy Brown,Consumer,10009,New York City,New York,United States,Eastern US,USCA,OFF-FA-2916,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,$3.29,1,0,$1.48,1.49,Critical
33434,CA-2013-TB21625140-41639,2013/12/31,2014/1/5,Standard Class,TB-216251402,Trudy Brown,Consumer,75051,Grand Prairie,Texas,United States,Central US,USCA,OFF-BI-5333,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,$3.66,4,0.8,-$5.85,1.35,Medium
40862,CA-2012-TG21640140-40998,2012/3/30,2012/3/30,Same Day,TG-216401408,Trudy Glocke,Consumer,33614,Tampa,Florida,United States,Southern US,USCA,FUR-CH-4417,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","$1,125.49",7,0.2,$98.48,145.94,High
36967,CA-2013-TG21640140-41434,2013/6/9,2013/6/11,Second Class,TG-216401404,Trudy Glocke,Consumer,83201,Pocatello,Idaho,United States,Western US,USCA,FUR-FU-5158,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,$355.36,4,0,$92.39,71.55,High
36968,CA-2013-TG21640140-41434,2013/6/9,2013/6/11,Second Class,TG-216401404,Trudy Glocke,Consumer,83201,Pocatello,Idaho,United States,Western US,USCA,TEC-PH-3965,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,$140.38,3,0.2,$8.77,25.24,High
38437,CA-2015-TG21640140-42255,2015/9/8,2015/9/8,Same Day,TG-216401402,Trudy Glocke,Consumer,63301,Saint Charles,Missouri,United States,Central US,USCA,TEC-AC-5178,Technology,Accessories,Maxell 4.7GB DVD-R,$113.52,4,0,$46.54,17.27,Medium
31872,CA-2013-TG21640140-41535,2013/9/18,2013/9/22,Second Class,TG-216401404,Trudy Glocke,Consumer,90805,Long Beach,California,United States,Western US,USCA,OFF-PA-5593,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,$160.72,14,0,$78.75,13.76,High
38438,CA-2015-TG21640140-42255,2015/9/8,2015/9/8,Same Day,TG-216401402,Trudy Glocke,Consumer,63301,Saint Charles,Missouri,United States,Central US,USCA,FUR-FU-3908,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",$135.30,5,0,$37.88,7.43,Medium
40863,CA-2012-TG21640140-40998,2012/3/30,2012/3/30,Same Day,TG-216401408,Trudy Glocke,Consumer,33614,Tampa,Florida,United States,Southern US,USCA,OFF-BI-4832,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,$12.65,5,0.7,-$10.12,3.55,High
31873,CA-2013-TG21640140-41535,2013/9/18,2013/9/22,Second Class,TG-216401404,Trudy Glocke,Consumer,90805,Long Beach,California,United States,Western US,USCA,OFF-PA-5675,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,$19.92,4,0,$9.76,2.98,High
40864,CA-2012-TG21640140-40998,2012/3/30,2012/3/30,Same Day,TG-216401408,Trudy Glocke,Consumer,33614,Tampa,Florida,United States,Southern US,USCA,OFF-AR-3486,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$4.03,2,0.2,$1.06,1.79,High
31874,CA-2013-TG21640140-41535,2013/9/18,2013/9/22,Second Class,TG-216401404,Trudy Glocke,Consumer,90805,Long Beach,California,United States,Western US,USCA,OFF-SU-3005,Office Supplies,Supplies,Acme Value Line Scissors,$7.30,2,0,$2.19,1.62,High
39659,CA-2015-TS21655140-42007,2015/1/3,2015/1/5,Second Class,TS-216551402,Trudy Schmidt,Consumer,79907,El Paso,Texas,United States,Central US,USCA,FUR-TA-3423,Furniture,Tables,"Bevis Oval Conference Table, Walnut",$913.43,5,0.3,-$169.64,108.98,High
39424,CA-2013-TS21655140-41310,2013/2/5,2013/2/12,Standard Class,TS-216551402,Trudy Schmidt,Consumer,77070,Houston,Texas,United States,Central US,USCA,OFF-ST-6295,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",$670.75,3,0.2,-$125.77,98.65,Low
39187,CA-2014-TS21655140-41999,2014/12/26,2014/12/30,Standard Class,TS-216551408,Trudy Schmidt,Consumer,72701,Fayetteville,Arkansas,United States,Southern US,USCA,TEC-AC-5657,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,$399.98,2,0,$171.99,34.67,Medium
38972,CA-2015-TS21655140-42131,2015/5/7,2015/5/10,Second Class,TS-216551404,Trudy Schmidt,Consumer,91730,Rancho Cucamonga,California,United States,Western US,USCA,OFF-AP-4220,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,$152.94,3,0,$41.29,27.79,Critical
37348,CA-2013-TS21655140-41389,2013/4/25,2013/4/30,Standard Class,TS-216551402,Trudy Schmidt,Consumer,53209,Milwaukee,Wisconsin,United States,Central US,USCA,OFF-AP-3363,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$272.40,5,0,$76.27,17.85,High
39660,CA-2015-TS21655140-42007,2015/1/3,2015/1/5,Second Class,TS-216551402,Trudy Schmidt,Consumer,79907,El Paso,Texas,United States,Central US,USCA,OFF-ST-3981,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",$372.14,3,0.2,$27.91,15.77,High
39188,CA-2014-TS21655140-41999,2014/12/26,2014/12/30,Standard Class,TS-216551408,Trudy Schmidt,Consumer,72701,Fayetteville,Arkansas,United States,Southern US,USCA,FUR-FU-4760,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",$343.85,5,0,$137.54,15.7,Medium
37347,CA-2013-TS21655140-41389,2013/4/25,2013/4/30,Standard Class,TS-216551402,Trudy Schmidt,Consumer,53209,Milwaukee,Wisconsin,United States,Central US,USCA,OFF-AR-5302,Office Supplies,Art,Newell 324,$57.75,5,0,$16.17,6.49,High
39189,CA-2014-TS21655140-41999,2014/12/26,2014/12/30,Standard Class,TS-216551408,Trudy Schmidt,Consumer,72701,Fayetteville,Arkansas,United States,Southern US,USCA,OFF-PA-6457,Office Supplies,Paper,Xerox 1906,$106.32,3,0,$49.97,5.65,Medium
39657,CA-2015-TS21655140-42007,2015/1/3,2015/1/5,Second Class,TS-216551402,Trudy Schmidt,Consumer,79907,El Paso,Texas,United States,Central US,USCA,OFF-AR-5296,Office Supplies,Art,Newell 319,$31.74,2,0.2,$3.97,2.45,High
39186,CA-2014-TS21655140-41999,2014/12/26,2014/12/30,Standard Class,TS-216551408,Trudy Schmidt,Consumer,72701,Fayetteville,Arkansas,United States,Southern US,USCA,OFF-AR-5305,Office Supplies,Art,Newell 327,$19.89,9,0,$5.37,2.02,Medium
39423,CA-2013-TS21655140-41310,2013/2/5,2013/2/12,Standard Class,TS-216551402,Trudy Schmidt,Consumer,77070,Houston,Texas,United States,Central US,USCA,TEC-AC-5215,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$18.53,2,0.2,$4.40,1.88,Low
39658,CA-2015-TS21655140-42007,2015/1/3,2015/1/5,Second Class,TS-216551402,Trudy Schmidt,Consumer,79907,El Paso,Texas,United States,Central US,USCA,OFF-AP-4729,Office Supplies,Appliances,Hoover Commercial SteamVac,$5.43,2,0.8,-$13.58,1.88,High
39422,CA-2013-TS21655140-41310,2013/2/5,2013/2/12,Standard Class,TS-216551402,Trudy Schmidt,Consumer,77070,Houston,Texas,United States,Central US,USCA,OFF-BI-6332,Office Supplies,Binders,UniKeep View Case Binders,$2.93,3,0.8,-$4.99,1.31,Low
32672,CA-2012-VD21670140-41124,2012/8/3,2012/8/8,Second Class,VD-216701404,Valerie Dominguez,Consumer,84062,Pleasant Grove,Utah,United States,Western US,USCA,OFF-AP-4751,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,"$1,089.75",3,0,$305.13,171.65,High
38446,CA-2013-VD21670140-41451,2013/6/26,2013/6/30,Standard Class,VD-216701402,Valerie Dominguez,Consumer,77070,Houston,Texas,United States,Central US,USCA,TEC-PH-5624,Technology,Phones,Polycom SoundStation2 EX Conference phone,$971.88,3,0.2,$109.34,95.63,Medium
33595,CA-2013-VD21670140-41579,2013/11/1,2013/11/5,Standard Class,VD-216701406,Valerie Dominguez,Consumer,10011,New York City,New York,United States,Eastern US,USCA,TEC-AC-5657,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,"$1,399.93",7,0,$601.97,70.34,Medium
32673,CA-2012-VD21670140-41124,2012/8/3,2012/8/8,Second Class,VD-216701404,Valerie Dominguez,Consumer,84062,Pleasant Grove,Utah,United States,Western US,USCA,OFF-PA-6488,Office Supplies,Paper,Xerox 1934,$447.84,8,0,$219.44,64.74,High
34207,CA-2013-VD21670140-41583,2013/11/5,2013/11/9,Standard Class,VD-216701408,Valerie Dominguez,Consumer,33065,Coral Springs,Florida,United States,Southern US,USCA,OFF-AP-3362,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",$387.14,4,0.2,$24.20,64.48,High
32675,CA-2012-VD21670140-41124,2012/8/3,2012/8/8,Second Class,VD-216701404,Valerie Dominguez,Consumer,84062,Pleasant Grove,Utah,United States,Western US,USCA,TEC-PH-5558,Technology,Phones,Panasonic KX T7731-B Digital phone,$399.96,5,0.2,$35.00,53.41,High
33596,CA-2013-VD21670140-41579,2013/11/1,2013/11/5,Standard Class,VD-216701406,Valerie Dominguez,Consumer,10011,New York City,New York,United States,Eastern US,USCA,TEC-PH-6427,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,$503.96,4,0,$125.99,46.13,Medium
31526,US-2013-VD21670140-41332,2013/2/27,2013/3/4,Standard Class,VD-216701408,Valerie Dominguez,Consumer,38401,Columbia,Tennessee,United States,Southern US,USCA,FUR-CH-4421,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$389.70,8,0.2,$43.84,28.62,Medium
33593,CA-2013-VD21670140-41579,2013/11/1,2013/11/5,Standard Class,VD-216701406,Valerie Dominguez,Consumer,10011,New York City,New York,United States,Eastern US,USCA,FUR-FU-4755,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",$259.70,5,0,$106.48,24.3,Medium
32149,CA-2014-VD21670140-41788,2014/5/29,2014/6/5,Standard Class,VD-216701408,Valerie Dominguez,Consumer,39212,Jackson,Mississippi,United States,Southern US,USCA,OFF-AR-3551,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",$185.88,6,0,$50.19,15.34,Medium
32676,CA-2012-VD21670140-41124,2012/8/3,2012/8/8,Second Class,VD-216701404,Valerie Dominguez,Consumer,84062,Pleasant Grove,Utah,United States,Western US,USCA,OFF-ST-5811,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",$158.90,5,0,$7.94,15.1,High
31525,US-2013-VD21670140-41332,2013/2/27,2013/3/4,Standard Class,VD-216701408,Valerie Dominguez,Consumer,38401,Columbia,Tennessee,United States,Southern US,USCA,FUR-CH-4419,Furniture,Chairs,Global Low Back Tilter Chair,$161.57,2,0.2,-$28.27,4.89,Medium
33594,CA-2013-VD21670140-41579,2013/11/1,2013/11/5,Standard Class,VD-216701406,Valerie Dominguez,Consumer,10011,New York City,New York,United States,Eastern US,USCA,TEC-PH-5608,Technology,Phones,Plantronics MX500i Earset,$42.95,1,0,$1.29,2.92,Medium
33592,CA-2013-VD21670140-41579,2013/11/1,2013/11/5,Standard Class,VD-216701406,Valerie Dominguez,Consumer,10011,New York City,New York,United States,Eastern US,USCA,OFF-PA-3328,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$13.52,4,0,$6.22,1.89,Medium
32677,CA-2012-VD21670140-41124,2012/8/3,2012/8/8,Second Class,VD-216701404,Valerie Dominguez,Consumer,84062,Pleasant Grove,Utah,United States,Western US,USCA,OFF-BI-4837,Office Supplies,Binders,Ibico Standard Transparent Covers,$13.18,1,0.2,$4.78,1.57,High
32674,CA-2012-VD21670140-41124,2012/8/3,2012/8/8,Second Class,VD-216701404,Valerie Dominguez,Consumer,84062,Pleasant Grove,Utah,United States,Western US,USCA,OFF-AR-5307,Office Supplies,Art,Newell 329,$16.40,5,0,$4.26,1.41,High
40095,US-2014-VM21685140-41736,2014/4/7,2014/4/11,Standard Class,VM-216851406,Valerie Mitchum,Home Office,05408,Burlington,Vermont,United States,Eastern US,USCA,TEC-PH-5364,Technology,Phones,Nortel Meridian M5316 Digital phone,"$1,294.75",5,0,$336.64,214.54,High
33227,US-2015-VM21685140-42080,2015/3/17,2015/3/19,Second Class,VM-216851404,Valerie Mitchum,Home Office,98105,Seattle,Washington,United States,Western US,USCA,TEC-PH-5241,Technology,Phones,Mitel MiVoice 5330e IP Phone,$659.98,3,0.2,$49.50,77.64,High
33324,CA-2014-VM21685140-41891,2014/9/9,2014/9/11,Second Class,VM-216851404,Valerie Mitchum,Home Office,93534,Lancaster,California,United States,Western US,USCA,OFF-BI-5637,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$67.14,4,0.2,$23.50,20.16,Critical
33323,CA-2014-VM21685140-41891,2014/9/9,2014/9/11,Second Class,VM-216851404,Valerie Mitchum,Home Office,93534,Lancaster,California,United States,Western US,USCA,OFF-BI-6098,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$33.02,2,0.2,$11.56,11.76,Critical
32943,CA-2013-VM21685140-41579,2013/11/1,2013/11/3,First Class,VM-216851406,Valerie Mitchum,Home Office,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,TEC-AC-5899,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$35.36,2,0.2,-$3.09,11.46,Critical
33226,US-2015-VM21685140-42080,2015/3/17,2015/3/19,Second Class,VM-216851404,Valerie Mitchum,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-ST-5764,Office Supplies,Storage,Safco Commercial Shelving,$46.51,1,0,$1.86,8.1,High
37549,CA-2012-VM21685140-41005,2012/4/6,2012/4/6,Same Day,VM-216851408,Valerie Mitchum,Home Office,30062,Marietta,Georgia,United States,Southern US,USCA,OFF-PA-6590,Office Supplies,Paper,Xerox 226,$58.32,9,0,$27.99,6.75,Medium
37550,CA-2012-VM21685140-41005,2012/4/6,2012/4/6,Same Day,VM-216851408,Valerie Mitchum,Home Office,30062,Marietta,Georgia,United States,Southern US,USCA,TEC-PH-5662,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,$200.97,3,0,$50.24,5.37,Medium
31494,CA-2015-VM21685140-42315,2015/11/7,2015/11/14,Standard Class,VM-216851406,Valerie Mitchum,Home Office,07090,Westfield,New Jersey,United States,Eastern US,USCA,OFF-ST-3926,Office Supplies,Storage,Decoflex Hanging Personal Folder File,$46.26,3,0,$12.03,5.17,Low
32944,CA-2013-VM21685140-41579,2013/11/1,2013/11/3,First Class,VM-216851406,Valerie Mitchum,Home Office,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-FA-3586,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",$3.17,2,0.2,-$0.71,1.88,Critical
33225,US-2015-VM21685140-42080,2015/3/17,2015/3/19,Second Class,VM-216851404,Valerie Mitchum,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-PA-6577,Office Supplies,Paper,Xerox 214,$6.48,1,0,$3.11,1.18,High
33868,CA-2015-VM21685140-42202,2015/7/17,2015/7/22,Standard Class,VM-216851402,Valerie Mitchum,Home Office,60098,Woodstock,Illinois,United States,Central US,USCA,OFF-AR-3852,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",$2.91,2,0.2,$0.91,1.07,Medium
35203,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-FU-6226,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,$547.14,4,0.2,-$68.39,47.4,Medium
35201,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-ST-4265,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$563.81,4,0.2,$21.14,36.89,Medium
35207,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-BO-3638,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$352.45,5,0.5,-$211.47,21.45,Medium
37769,CA-2012-VT21700140-41065,2012/6/5,2012/6/9,Standard Class,VT-217001402,Valerie Takahito,Home Office,77070,Houston,Texas,United States,Central US,USCA,OFF-LA-5715,Office Supplies,Labels,Round Specialty Laser Printer Labels,$100.24,10,0.2,$33.83,9.65,Medium
35200,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-AP-3503,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,$98.11,7,0.2,$18.40,5.91,Medium
35205,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,TEC-PH-6091,Technology,Phones,Speck Products Candyshell Flip Case,$41.99,2,0.4,-$9.80,2.67,Medium
35204,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,TEC-PH-3880,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,$14.85,5,0.4,-$3.22,2.05,Medium
35206,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-FU-3910,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$7.58,1,0.2,$2.37,1.75,Medium
35202,CA-2013-VT21700140-41369,2013/4/5,2013/4/10,Standard Class,VT-217001406,Valerie Takahito,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-BI-3742,Office Supplies,Binders,Cardinal Slant-D Ring Binders,$10.43,4,0.7,-$6.95,1.73,Medium
37844,CA-2012-VF21715140-40968,2012/2/29,2012/3/4,Standard Class,VF-217151402,Vicky Freymann,Home Office,60126,Elmhurst,Illinois,United States,Central US,USCA,FUR-CH-5410,Furniture,Chairs,Novimex Swivel Fabric Task Chair,$634.12,6,0.3,-$172.12,70.05,High
35833,CA-2015-VF21715140-42194,2015/7/9,2015/7/13,Standard Class,VF-217151404,Vicky Freymann,Home Office,98115,Seattle,Washington,United States,Western US,USCA,OFF-BI-4375,Office Supplies,Binders,GBC VeloBinder Manual Binding System,$86.38,3,0.2,$30.23,5.64,Medium
37845,CA-2012-VF21715140-40968,2012/2/29,2012/3/4,Standard Class,VF-217151402,Vicky Freymann,Home Office,60126,Elmhurst,Illinois,United States,Central US,USCA,OFF-PA-3507,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",$17.47,3,0.2,$5.68,1.94,High
34148,CA-2015-VF21715140-42356,2015/12/18,2015/12/23,Standard Class,VF-217151402,Vicky Freymann,Home Office,47201,Columbus,Indiana,United States,Central US,USCA,OFF-PA-6416,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",$28.16,4,0,$13.24,1.87,Medium
34944,CA-2012-VF21715140-41114,2012/7/24,2012/7/26,Second Class,VF-217151404,Vicky Freymann,Home Office,90045,Los Angeles,California,United States,Western US,USCA,OFF-SU-2975,Office Supplies,Supplies,Acme Kleen Earth Office Shears,$15.52,4,0,$4.50,1.86,High
35835,CA-2015-VF21715140-42194,2015/7/9,2015/7/13,Standard Class,VF-217151404,Vicky Freymann,Home Office,98115,Seattle,Washington,United States,Western US,USCA,OFF-AR-3853,Office Supplies,Art,Crayola Colored Pencils,$13.12,4,0,$4.33,1.84,Medium
34943,CA-2012-VF21715140-41114,2012/7/24,2012/7/26,Second Class,VF-217151404,Vicky Freymann,Home Office,90045,Los Angeles,California,United States,Western US,USCA,OFF-PA-6522,Office Supplies,Paper,Xerox 1966,$6.48,1,0,$3.18,1.79,High
35832,CA-2015-VF21715140-42194,2015/7/9,2015/7/13,Standard Class,VF-217151404,Vicky Freymann,Home Office,98115,Seattle,Washington,United States,Western US,USCA,FUR-FU-5170,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",$15.84,3,0,$4.91,1.71,Medium
